id,data_coleta,horario_coleta,supermercado,marca,nome_produto,embalagem,cidade,uf,regiao,preco_atual,preco_original,em_promocao,disponivel,url,erro,categoria,rota_css,url_recuperada,tentativas
1461,2026-03-24,08:45:54,Extra,Corona,Corona Extra Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-corona-extra-355ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1462,2026-03-24,08:46:17,Extra,Budweiser,Budweiser Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-budweiser-350ml/p,pagina_invalida_url_nao_recuperada,Cervejas,,,2
1463,2026-03-24,08:46:40,Atacadão,Heineken,Heineken Lata,350ml,São Paulo,SP,Sudeste,5.59,,0,1,https://www.atacadao.com.br/cerveja-heineken-sleek-86733/p,,Cervejas,10,,1
1464,2026-03-24,08:46:49,Atacadão,Heineken,Heineken 0.0,350ml,São Paulo,SP,Sudeste,5.59,,0,1,https://www.atacadao.com.br/cerveja-heineken-zero-sleek-86709/p,,Cervejas,10,,1
1465,2026-03-24,08:46:58,Atacadão,Skol,Skol Lata,350ml,São Paulo,SP,Sudeste,3.99,,0,1,https://www.atacadao.com.br/cerveja-skol-pilsen-18650-13267/p,,Cervejas,10,,1
1466,2026-03-24,08:47:07,Atacadão,Brahma,Brahma Chopp Lata,350ml,São Paulo,SP,Sudeste,4.49,,0,1,https://www.atacadao.com.br/cerveja-brahma-extra-lager-57660-11677/p,,Cervejas,12,,1
1467,2026-03-24,08:47:16,Atacadão,Stella Artois,Stella Artois Lata,350ml,São Paulo,SP,Sudeste,5.19,,0,1,https://www.atacadao.com.br/cerveja-stella-artois-lata-com-350ml-65730/p,,Cervejas,10,,1
1468,2026-03-24,08:47:24,Atacadão,Corona,Corona Extra Long Neck,355ml,São Paulo,SP,Sudeste,6.79,,0,1,https://www.atacadao.com.br/cerveja-corona-extra-50175/p,,Cervejas,12,,1
1469,2026-03-24,08:47:33,Atacadão,Budweiser,Budweiser Lata,350ml,São Paulo,SP,Sudeste,4.49,,0,1,https://www.atacadao.com.br/cerveja-budweiser-sleek-lata-com-350ml-80258-11811/p,,Cervejas,10,,1
1470,2026-03-24,08:47:42,Atacadão,Amstel,Amstel Lata,350ml,São Paulo,SP,Sudeste,3.99,,0,1,https://www.atacadao.com.br/cerveja-amstel-sleek-86708-11276/p,,Cervejas,10,,1
1471,2026-03-24,08:47:50,Atacadão,Spaten,Spaten Pilsner Long Neck,355ml,São Paulo,SP,Sudeste,5.39,,0,1,https://www.atacadao.com.br/cerveja-spaten-puro-malte-long-neck-com-355ml-74631-13356/p,,Cervejas,12,,1
1472,2026-03-24,08:47:59,Atacadão,Itaipava,Itaipava Lata,350ml,São Paulo,SP,Sudeste,3.29,,0,1,https://www.atacadao.com.br/cerveja-itaipava-9850-12669/p,,Cervejas,10,,1
1473,2026-03-24,08:48:07,Atacadão,Heineken,Heineken Lata,350ml,Recife,PE,Nordeste,5.59,,0,1,https://www.atacadao.com.br/cerveja-heineken-sleek-86733/p,,Cervejas,10,,1
1474,2026-03-24,08:48:17,Atacadão,Heineken,Heineken 0.0,350ml,Recife,PE,Nordeste,5.59,,0,1,https://www.atacadao.com.br/cerveja-heineken-zero-sleek-86709/p,,Cervejas,10,,1
1475,2026-03-24,08:48:26,Atacadão,Skol,Skol Lata,350ml,Recife,PE,Nordeste,3.99,,0,1,https://www.atacadao.com.br/cerveja-skol-pilsen-18650-13267/p,,Cervejas,10,,1
1476,2026-03-24,08:48:35,Atacadão,Brahma,Brahma Chopp Lata,350ml,Recife,PE,Nordeste,4.49,,0,1,https://www.atacadao.com.br/cerveja-brahma-extra-lager-57660-11677/p,,Cervejas,12,,1
1477,2026-03-24,08:48:44,Atacadão,Stella Artois,Stella Artois Lata,350ml,Recife,PE,Nordeste,5.19,,0,1,https://www.atacadao.com.br/cerveja-stella-artois-lata-com-350ml-65730/p,,Cervejas,10,,1
1478,2026-03-24,08:48:53,Atacadão,Corona,Corona Extra Long Neck,355ml,Recife,PE,Nordeste,6.79,,0,1,https://www.atacadao.com.br/cerveja-corona-extra-50175/p,,Cervejas,12,,1
1479,2026-03-24,08:49:01,Atacadão,Budweiser,Budweiser Lata,350ml,Recife,PE,Nordeste,4.49,,0,1,https://www.atacadao.com.br/cerveja-budweiser-sleek-lata-com-350ml-80258-11811/p,,Cervejas,10,,1
1480,2026-03-24,08:49:10,Atacadão,Amstel,Amstel Lata,350ml,Recife,PE,Nordeste,3.99,,0,1,https://www.atacadao.com.br/cerveja-amstel-sleek-86708-11276/p,,Cervejas,10,,1
1481,2026-03-24,08:49:19,Atacadão,Spaten,Spaten Pilsner Long Neck,355ml,Recife,PE,Nordeste,5.39,,0,1,https://www.atacadao.com.br/cerveja-spaten-puro-malte-long-neck-com-355ml-74631-13356/p,,Cervejas,12,,1
1482,2026-03-24,08:49:28,Atacadão,Itaipava,Itaipava Lata,350ml,Recife,PE,Nordeste,3.29,,0,1,https://www.atacadao.com.br/cerveja-itaipava-9850-12669/p,,Cervejas,10,,1
1483,2026-03-24,08:49:37,Atacadão,Heineken,Heineken Lata,350ml,Porto Alegre,RS,Sul,5.59,,0,1,https://www.atacadao.com.br/cerveja-heineken-sleek-86733/p,,Cervejas,10,,1
1484,2026-03-24,08:49:46,Atacadão,Heineken,Heineken 0.0,350ml,Porto Alegre,RS,Sul,5.59,,0,1,https://www.atacadao.com.br/cerveja-heineken-zero-sleek-86709/p,,Cervejas,10,,1
1485,2026-03-24,08:49:55,Atacadão,Skol,Skol Lata,350ml,Porto Alegre,RS,Sul,3.99,,0,1,https://www.atacadao.com.br/cerveja-skol-pilsen-18650-13267/p,,Cervejas,10,,1
1486,2026-03-24,08:50:03,Atacadão,Brahma,Brahma Chopp Lata,350ml,Porto Alegre,RS,Sul,4.49,,0,1,https://www.atacadao.com.br/cerveja-brahma-extra-lager-57660-11677/p,,Cervejas,12,,1
1487,2026-03-24,08:50:12,Atacadão,Stella Artois,Stella Artois Lata,350ml,Porto Alegre,RS,Sul,5.19,,0,1,https://www.atacadao.com.br/cerveja-stella-artois-lata-com-350ml-65730/p,,Cervejas,10,,1
1488,2026-03-24,08:50:20,Atacadão,Corona,Corona Extra Long Neck,355ml,Porto Alegre,RS,Sul,6.79,,0,1,https://www.atacadao.com.br/cerveja-corona-extra-50175/p,,Cervejas,12,,1
1489,2026-03-24,08:50:29,Atacadão,Budweiser,Budweiser Lata,350ml,Porto Alegre,RS,Sul,4.49,,0,1,https://www.atacadao.com.br/cerveja-budweiser-sleek-lata-com-350ml-80258-11811/p,,Cervejas,10,,1
1490,2026-03-24,08:50:39,Atacadão,Amstel,Amstel Lata,350ml,Porto Alegre,RS,Sul,3.99,,0,1,https://www.atacadao.com.br/cerveja-amstel-sleek-86708-11276/p,,Cervejas,10,,1
1491,2026-03-24,08:50:47,Atacadão,Spaten,Spaten Pilsner Long Neck,355ml,Porto Alegre,RS,Sul,5.39,,0,1,https://www.atacadao.com.br/cerveja-spaten-puro-malte-long-neck-com-355ml-74631-13356/p,,Cervejas,12,,1
1492,2026-03-24,08:50:56,Atacadão,Itaipava,Itaipava Lata,350ml,Porto Alegre,RS,Sul,3.29,,0,1,https://www.atacadao.com.br/cerveja-itaipava-9850-12669/p,,Cervejas,10,,1
1493,2026-03-24,08:51:05,Mateus,Heineken,Heineken Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://mateusmais.com.br/busca?q=cerveja+heineken+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1494,2026-03-24,08:51:19,Mateus,Skol,Skol Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://mateusmais.com.br/busca?q=cerveja+skol+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1495,2026-03-24,08:51:31,Mateus,Brahma,Brahma Chopp Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://mateusmais.com.br/busca?q=cerveja+brahma+chopp+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1496,2026-03-24,08:51:44,Mateus,Budweiser,Budweiser Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://mateusmais.com.br/busca?q=cerveja+budweiser+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1497,2026-03-24,08:51:55,Mateus,Itaipava,Itaipava Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://mateusmais.com.br/busca?q=cerveja+itaipava+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1498,2026-03-24,08:52:07,Mateus,Amstel,Amstel Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://mateusmais.com.br/busca?q=cerveja+amstel+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1499,2026-03-24,08:52:20,Mateus,Heineken,Heineken Lata,350ml,Recife,PE,Nordeste,,,0,0,https://mateusmais.com.br/busca?q=cerveja+heineken+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1500,2026-03-24,08:52:34,Mateus,Skol,Skol Lata,350ml,Recife,PE,Nordeste,,,0,0,https://mateusmais.com.br/busca?q=cerveja+skol+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1501,2026-03-24,08:52:46,Mateus,Brahma,Brahma Chopp Lata,350ml,Recife,PE,Nordeste,,,0,0,https://mateusmais.com.br/busca?q=cerveja+brahma+chopp+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1502,2026-03-24,08:52:58,Mateus,Budweiser,Budweiser Lata,350ml,Recife,PE,Nordeste,,,0,0,https://mateusmais.com.br/busca?q=cerveja+budweiser+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1503,2026-03-24,08:53:10,Mateus,Itaipava,Itaipava Lata,350ml,Recife,PE,Nordeste,,,0,0,https://mateusmais.com.br/busca?q=cerveja+itaipava+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1504,2026-03-24,08:53:22,Mateus,Amstel,Amstel Lata,350ml,Recife,PE,Nordeste,,,0,0,https://mateusmais.com.br/busca?q=cerveja+amstel+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1505,2026-03-24,08:53:33,Mateus,Heineken,Heineken Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://mateusmais.com.br/busca?q=cerveja+heineken+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1506,2026-03-24,08:53:47,Mateus,Skol,Skol Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://mateusmais.com.br/busca?q=cerveja+skol+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1507,2026-03-24,08:53:59,Mateus,Brahma,Brahma Chopp Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://mateusmais.com.br/busca?q=cerveja+brahma+chopp+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1508,2026-03-24,08:54:12,Mateus,Budweiser,Budweiser Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://mateusmais.com.br/busca?q=cerveja+budweiser+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1509,2026-03-24,08:54:24,Mateus,Itaipava,Itaipava Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://mateusmais.com.br/busca?q=cerveja+itaipava+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1510,2026-03-24,08:54:35,Mateus,Amstel,Amstel Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://mateusmais.com.br/busca?q=cerveja+amstel+lata+350ml,preco_nao_encontrado_mateus,Cervejas,,,1
1511,2026-03-24,10:11:03,Carrefour Mercado,Sadia,Sadia Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,11.49,,0,1,https://mercado.carrefour.com.br/salsicha-tradicional-sadia-500g-288527/p,,Embutidos,10,,1
1512,2026-03-24,10:11:13,Carrefour Mercado,Perdigão,Perdigão Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,14.19,,0,1,https://mercado.carrefour.com.br/salsicha-tradicional-perdigao-hot-dog-500-g-3237230/p,,Embutidos,10,,1
1513,2026-03-24,10:11:22,Carrefour Mercado,Seara,Seara Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/salsicha-hot-dog-seara-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1514,2026-03-24,10:11:41,Carrefour Mercado,Sadia,Sadia Mortadela fatiada,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/mortadela-sadia-fatiada-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1515,2026-03-24,10:12:02,Carrefour Mercado,Perdigão,Perdigão Mortadela fatiada,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/mortadela-perdigao-fatiada-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1516,2026-03-24,10:12:23,Carrefour Mercado,Sadia,Sadia Presunto fatiado,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/presunto-sadia-fatiado-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1517,2026-03-24,10:12:43,Carrefour Mercado,Perdigão,Perdigão Presunto fatiado,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/presunto-perdigao-fatiado-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1518,2026-03-24,10:13:03,Carrefour Mercado,Sadia,Sadia Linguiça toscana,500g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/linguica-toscana-sadia-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1519,2026-03-24,10:13:22,Carrefour Mercado,Perdigão,Perdigão Linguiça toscana,500g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/linguica-toscana-perdigao-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1520,2026-03-24,10:13:41,Carrefour Mercado,Seara,Seara Linguiça toscana,500g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/linguica-toscana-seara-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1521,2026-03-24,10:14:00,Carrefour Mercado,Sadia,Sadia Nuggets de frango,300g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/nuggets-de-frango-sadia-300g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1522,2026-03-24,10:14:20,Carrefour Mercado,Perdigão,Perdigão Nuggets de frango,300g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/nuggets-de-frango-perdigao-300g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1523,2026-03-24,10:14:40,Carrefour Mercado,Seara,Seara Nuggets de frango,300g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/nuggets-de-frango-seara-300g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1524,2026-03-24,10:15:00,Carrefour Mercado,Sadia,Sadia Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/lasanha-bolonhesa-sadia-600g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1525,2026-03-24,10:15:20,Carrefour Mercado,Perdigão,Perdigão Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/lasanha-bolonhesa-perdigao-600g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1526,2026-03-24,10:15:41,Carrefour Mercado,Seara,Seara Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/lasanha-bolonhesa-seara-600g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1527,2026-03-24,10:16:01,Carrefour Mercado,Sadia,Sadia Salsicha Hot Dog,500g,Recife,PE,Nordeste,11.49,,0,1,https://mercado.carrefour.com.br/salsicha-tradicional-sadia-500g-288527/p,,Embutidos,10,,1
1528,2026-03-24,10:16:11,Carrefour Mercado,Perdigão,Perdigão Salsicha Hot Dog,500g,Recife,PE,Nordeste,14.19,,0,1,https://mercado.carrefour.com.br/salsicha-tradicional-perdigao-hot-dog-500-g-3237230/p,,Embutidos,10,,1
1529,2026-03-24,10:16:21,Carrefour Mercado,Seara,Seara Salsicha Hot Dog,500g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/salsicha-hot-dog-seara-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1530,2026-03-24,10:16:40,Carrefour Mercado,Sadia,Sadia Mortadela fatiada,200g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/mortadela-sadia-fatiada-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1531,2026-03-24,10:17:00,Carrefour Mercado,Perdigão,Perdigão Mortadela fatiada,200g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/mortadela-perdigao-fatiada-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1532,2026-03-24,10:17:19,Carrefour Mercado,Sadia,Sadia Presunto fatiado,200g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/presunto-sadia-fatiado-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1533,2026-03-24,10:17:40,Carrefour Mercado,Perdigão,Perdigão Presunto fatiado,200g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/presunto-perdigao-fatiado-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1534,2026-03-24,10:18:01,Carrefour Mercado,Sadia,Sadia Linguiça toscana,500g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/linguica-toscana-sadia-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1535,2026-03-24,10:18:20,Carrefour Mercado,Perdigão,Perdigão Linguiça toscana,500g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/linguica-toscana-perdigao-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1536,2026-03-24,10:18:41,Carrefour Mercado,Seara,Seara Linguiça toscana,500g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/linguica-toscana-seara-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1537,2026-03-24,10:19:01,Carrefour Mercado,Sadia,Sadia Nuggets de frango,300g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/nuggets-de-frango-sadia-300g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1538,2026-03-24,10:19:22,Carrefour Mercado,Perdigão,Perdigão Nuggets de frango,300g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/nuggets-de-frango-perdigao-300g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1539,2026-03-24,10:19:41,Carrefour Mercado,Seara,Seara Nuggets de frango,300g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/nuggets-de-frango-seara-300g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1540,2026-03-24,10:20:02,Carrefour Mercado,Sadia,Sadia Lasanha bolonhesa,600g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/lasanha-bolonhesa-sadia-600g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1541,2026-03-24,10:20:22,Carrefour Mercado,Perdigão,Perdigão Lasanha bolonhesa,600g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/lasanha-bolonhesa-perdigao-600g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1542,2026-03-24,10:20:42,Carrefour Mercado,Seara,Seara Lasanha bolonhesa,600g,Recife,PE,Nordeste,,,0,0,https://mercado.carrefour.com.br/lasanha-bolonhesa-seara-600g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1543,2026-03-24,10:21:02,Carrefour Mercado,Sadia,Sadia Salsicha Hot Dog,500g,Porto Alegre,RS,Sul,11.49,,0,1,https://mercado.carrefour.com.br/salsicha-tradicional-sadia-500g-288527/p,,Embutidos,10,,1
1544,2026-03-24,10:21:12,Carrefour Mercado,Perdigão,Perdigão Salsicha Hot Dog,500g,Porto Alegre,RS,Sul,14.19,,0,1,https://mercado.carrefour.com.br/salsicha-tradicional-perdigao-hot-dog-500-g-3237230/p,,Embutidos,10,,1
1545,2026-03-24,10:21:22,Carrefour Mercado,Seara,Seara Salsicha Hot Dog,500g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/salsicha-hot-dog-seara-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1546,2026-03-24,10:21:41,Carrefour Mercado,Sadia,Sadia Mortadela fatiada,200g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/mortadela-sadia-fatiada-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1547,2026-03-24,10:22:01,Carrefour Mercado,Perdigão,Perdigão Mortadela fatiada,200g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/mortadela-perdigao-fatiada-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1548,2026-03-24,10:22:21,Carrefour Mercado,Sadia,Sadia Presunto fatiado,200g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/presunto-sadia-fatiado-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1549,2026-03-24,10:22:41,Carrefour Mercado,Perdigão,Perdigão Presunto fatiado,200g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/presunto-perdigao-fatiado-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1550,2026-03-24,10:23:01,Carrefour Mercado,Sadia,Sadia Linguiça toscana,500g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/linguica-toscana-sadia-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1551,2026-03-24,10:23:22,Carrefour Mercado,Perdigão,Perdigão Linguiça toscana,500g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/linguica-toscana-perdigao-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1552,2026-03-24,10:23:42,Carrefour Mercado,Seara,Seara Linguiça toscana,500g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/linguica-toscana-seara-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1553,2026-03-24,10:24:03,Carrefour Mercado,Sadia,Sadia Nuggets de frango,300g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/nuggets-de-frango-sadia-300g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1554,2026-03-24,10:24:22,Carrefour Mercado,Perdigão,Perdigão Nuggets de frango,300g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/nuggets-de-frango-perdigao-300g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1555,2026-03-24,10:24:41,Carrefour Mercado,Seara,Seara Nuggets de frango,300g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/nuggets-de-frango-seara-300g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1556,2026-03-24,10:25:00,Carrefour Mercado,Sadia,Sadia Lasanha bolonhesa,600g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/lasanha-bolonhesa-sadia-600g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1557,2026-03-24,10:25:20,Carrefour Mercado,Perdigão,Perdigão Lasanha bolonhesa,600g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/lasanha-bolonhesa-perdigao-600g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1558,2026-03-24,10:25:40,Carrefour Mercado,Seara,Seara Lasanha bolonhesa,600g,Porto Alegre,RS,Sul,,,0,0,https://mercado.carrefour.com.br/lasanha-bolonhesa-seara-600g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
1559,2026-03-24,10:25:59,Pão de Açúcar,Sadia,Sadia Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/salsicha-sadia-hot-dog-500g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1560,2026-03-24,10:26:24,Pão de Açúcar,Perdigão,Perdigão Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/salsicha-perdigao-hot-dog-500g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1561,2026-03-24,10:26:47,Pão de Açúcar,Seara,Seara Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/salsicha-seara-hot-dog-500g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1562,2026-03-24,10:27:09,Pão de Açúcar,Sadia,Sadia Mortadela fatiada,200g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/mortadela-sadia-fatiada-200g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1563,2026-03-24,10:27:32,Pão de Açúcar,Sadia,Sadia Presunto fatiado,200g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/presunto-sadia-fatiado-200g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1564,2026-03-24,10:27:55,Pão de Açúcar,Sadia,Sadia Linguiça toscana,500g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/linguica-toscana-sadia-500g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1565,2026-03-24,10:28:18,Pão de Açúcar,Sadia,Sadia Nuggets de frango,300g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/nuggets-sadia-hot-300g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1566,2026-03-24,10:28:42,Pão de Açúcar,Seara,Seara Nuggets de frango,300g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/nuggets-seara-300g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1567,2026-03-24,10:29:04,Pão de Açúcar,Sadia,Sadia Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/lasanha-sadia-bolonhesa-600g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1568,2026-03-24,10:29:28,Pão de Açúcar,Sadia,Sadia Salsicha Hot Dog,500g,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/salsicha-sadia-hot-dog-500g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1569,2026-03-24,10:29:52,Pão de Açúcar,Perdigão,Perdigão Salsicha Hot Dog,500g,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/salsicha-perdigao-hot-dog-500g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1570,2026-03-24,10:30:15,Pão de Açúcar,Seara,Seara Salsicha Hot Dog,500g,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/salsicha-seara-hot-dog-500g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1571,2026-03-24,10:30:38,Pão de Açúcar,Sadia,Sadia Mortadela fatiada,200g,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/mortadela-sadia-fatiada-200g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1572,2026-03-24,10:31:01,Pão de Açúcar,Sadia,Sadia Presunto fatiado,200g,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/presunto-sadia-fatiado-200g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
1573,2026-03-24,10:31:23,Pão de Açúcar,Sadia,Sadia Linguiça toscana,500g,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/linguica-toscana-sadia-500g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
