id,data_coleta,horario_coleta,supermercado,marca,nome_produto,embalagem,cidade,uf,regiao,preco_atual,preco_original,em_promocao,disponivel,url,erro
317,2026-03-22,13:38:35,Atacadão,Itaipava,Itaipava Lata,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-lata-350ml/p,preco_nao_encontrado
318,2026-03-22,13:38:41,Atacadão,Itaipava,Itaipava Garrafa,600ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-garrafa-600ml/p,preco_nao_encontrado
319,2026-03-22,13:38:47,Atacadão,Heineken,Heineken Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.atacadao.com.br/cerveja-heineken-sleek-86733/p,preco_nao_encontrado
320,2026-03-22,13:38:55,Atacadão,Heineken,Heineken 0.0,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.atacadao.com.br/cerveja-heineken-zero-sleek-86709/p,preco_nao_encontrado
321,2026-03-22,13:39:02,Atacadão,Skol,Skol Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.atacadao.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
322,2026-03-22,13:39:09,Atacadão,Brahma,Brahma Chopp Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.atacadao.com.br/cerveja-brahma-lata-350ml/p,preco_nao_encontrado
323,2026-03-22,13:39:15,Atacadão,Stella Artois,Stella Artois Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.atacadao.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
324,2026-03-22,13:39:23,Atacadão,Corona,Corona Extra Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://www.atacadao.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
325,2026-03-22,13:39:29,Atacadão,Budweiser,Budweiser Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.atacadao.com.br/cerveja-budweiser-lata-350ml/p,preco_nao_encontrado
326,2026-03-22,13:39:37,Atacadão,Amstel,Amstel Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.atacadao.com.br/cerveja-amstel-lata-350ml/p,preco_nao_encontrado
327,2026-03-22,13:39:45,Atacadão,Spaten,Spaten Pilsner Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://www.atacadao.com.br/cerveja-spaten-355ml/p,preco_nao_encontrado
328,2026-03-22,13:39:53,Atacadão,Itaipava,Itaipava Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-lata-350ml/p,preco_nao_encontrado
329,2026-03-22,13:39:59,Atacadão,Itaipava,Itaipava Garrafa,600ml,Porto Alegre,RS,Sul,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-garrafa-600ml/p,preco_nao_encontrado
330,2026-03-22,13:40:06,Atacadão,Heineken,Heineken Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.atacadao.com.br/cerveja-heineken-sleek-86733/p,preco_nao_encontrado
331,2026-03-22,13:40:15,Atacadão,Heineken,Heineken 0.0,350ml,Curitiba,PR,Sul,,,0,0,https://www.atacadao.com.br/cerveja-heineken-zero-sleek-86709/p,preco_nao_encontrado
332,2026-03-22,13:40:23,Atacadão,Skol,Skol Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.atacadao.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
333,2026-03-22,13:40:31,Atacadão,Brahma,Brahma Chopp Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.atacadao.com.br/cerveja-brahma-lata-350ml/p,preco_nao_encontrado
334,2026-03-22,13:40:38,Atacadão,Stella Artois,Stella Artois Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.atacadao.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
335,2026-03-22,13:40:45,Atacadão,Corona,Corona Extra Long Neck,355ml,Curitiba,PR,Sul,,,0,0,https://www.atacadao.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
336,2026-03-22,13:40:51,Atacadão,Budweiser,Budweiser Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.atacadao.com.br/cerveja-budweiser-lata-350ml/p,preco_nao_encontrado
337,2026-03-22,13:40:58,Atacadão,Amstel,Amstel Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.atacadao.com.br/cerveja-amstel-lata-350ml/p,preco_nao_encontrado
338,2026-03-22,13:41:04,Atacadão,Spaten,Spaten Pilsner Long Neck,355ml,Curitiba,PR,Sul,,,0,0,https://www.atacadao.com.br/cerveja-spaten-355ml/p,preco_nao_encontrado
339,2026-03-22,13:41:10,Atacadão,Itaipava,Itaipava Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-lata-350ml/p,preco_nao_encontrado
340,2026-03-22,13:41:17,Atacadão,Itaipava,Itaipava Garrafa,600ml,Curitiba,PR,Sul,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-garrafa-600ml/p,preco_nao_encontrado
341,2026-03-22,13:41:23,Atacadão,Heineken,Heineken Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.atacadao.com.br/cerveja-heineken-sleek-86733/p,preco_nao_encontrado
342,2026-03-22,13:41:31,Atacadão,Heineken,Heineken 0.0,350ml,Florianópolis,SC,Sul,,,0,0,https://www.atacadao.com.br/cerveja-heineken-zero-sleek-86709/p,preco_nao_encontrado
343,2026-03-22,13:41:39,Atacadão,Skol,Skol Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.atacadao.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
344,2026-03-22,13:41:46,Atacadão,Brahma,Brahma Chopp Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.atacadao.com.br/cerveja-brahma-lata-350ml/p,preco_nao_encontrado
345,2026-03-22,13:41:54,Atacadão,Stella Artois,Stella Artois Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.atacadao.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
346,2026-03-22,13:42:01,Atacadão,Corona,Corona Extra Long Neck,355ml,Florianópolis,SC,Sul,,,0,0,https://www.atacadao.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
347,2026-03-22,13:42:10,Atacadão,Budweiser,Budweiser Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.atacadao.com.br/cerveja-budweiser-lata-350ml/p,preco_nao_encontrado
348,2026-03-22,13:42:17,Atacadão,Amstel,Amstel Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.atacadao.com.br/cerveja-amstel-lata-350ml/p,preco_nao_encontrado
349,2026-03-22,13:42:24,Atacadão,Spaten,Spaten Pilsner Long Neck,355ml,Florianópolis,SC,Sul,,,0,0,https://www.atacadao.com.br/cerveja-spaten-355ml/p,preco_nao_encontrado
350,2026-03-22,13:42:30,Atacadão,Itaipava,Itaipava Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-lata-350ml/p,preco_nao_encontrado
351,2026-03-22,13:42:37,Atacadão,Itaipava,Itaipava Garrafa,600ml,Florianópolis,SC,Sul,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-garrafa-600ml/p,preco_nao_encontrado
352,2026-03-22,13:42:44,Atacadão,Heineken,Heineken Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-heineken-sleek-86733/p,preco_nao_encontrado
353,2026-03-22,13:42:52,Atacadão,Heineken,Heineken 0.0,350ml,Recife,PE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-heineken-zero-sleek-86709/p,preco_nao_encontrado
354,2026-03-22,13:43:01,Atacadão,Skol,Skol Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
355,2026-03-22,13:43:07,Atacadão,Brahma,Brahma Chopp Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-brahma-lata-350ml/p,preco_nao_encontrado
356,2026-03-22,13:43:13,Atacadão,Stella Artois,Stella Artois Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
357,2026-03-22,13:43:21,Atacadão,Corona,Corona Extra Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
358,2026-03-22,13:43:28,Atacadão,Budweiser,Budweiser Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-budweiser-lata-350ml/p,preco_nao_encontrado
359,2026-03-22,13:43:35,Atacadão,Amstel,Amstel Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-amstel-lata-350ml/p,preco_nao_encontrado
360,2026-03-22,13:43:41,Atacadão,Spaten,Spaten Pilsner Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-spaten-355ml/p,preco_nao_encontrado
361,2026-03-22,13:43:47,Atacadão,Itaipava,Itaipava Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-lata-350ml/p,preco_nao_encontrado
362,2026-03-22,13:43:54,Atacadão,Itaipava,Itaipava Garrafa,600ml,Recife,PE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-garrafa-600ml/p,preco_nao_encontrado
363,2026-03-22,13:44:02,Atacadão,Heineken,Heineken Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-heineken-sleek-86733/p,preco_nao_encontrado
364,2026-03-22,13:44:11,Atacadão,Heineken,Heineken 0.0,350ml,Salvador,BA,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-heineken-zero-sleek-86709/p,preco_nao_encontrado
365,2026-03-22,13:44:19,Atacadão,Skol,Skol Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
366,2026-03-22,13:44:25,Atacadão,Brahma,Brahma Chopp Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-brahma-lata-350ml/p,preco_nao_encontrado
367,2026-03-22,13:44:31,Atacadão,Stella Artois,Stella Artois Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
368,2026-03-22,13:44:38,Atacadão,Corona,Corona Extra Long Neck,355ml,Salvador,BA,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
369,2026-03-22,13:44:45,Atacadão,Budweiser,Budweiser Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-budweiser-lata-350ml/p,preco_nao_encontrado
370,2026-03-22,13:44:52,Atacadão,Amstel,Amstel Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-amstel-lata-350ml/p,preco_nao_encontrado
371,2026-03-22,13:44:58,Atacadão,Spaten,Spaten Pilsner Long Neck,355ml,Salvador,BA,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-spaten-355ml/p,preco_nao_encontrado
372,2026-03-22,13:45:05,Atacadão,Itaipava,Itaipava Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-lata-350ml/p,preco_nao_encontrado
373,2026-03-22,13:45:12,Atacadão,Itaipava,Itaipava Garrafa,600ml,Salvador,BA,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-garrafa-600ml/p,preco_nao_encontrado
374,2026-03-22,13:45:19,Atacadão,Heineken,Heineken Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-heineken-sleek-86733/p,preco_nao_encontrado
375,2026-03-22,13:45:28,Atacadão,Heineken,Heineken 0.0,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-heineken-zero-sleek-86709/p,preco_nao_encontrado
376,2026-03-22,13:45:36,Atacadão,Skol,Skol Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
377,2026-03-22,13:45:43,Atacadão,Brahma,Brahma Chopp Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-brahma-lata-350ml/p,preco_nao_encontrado
378,2026-03-22,13:45:50,Atacadão,Stella Artois,Stella Artois Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
379,2026-03-22,13:45:57,Atacadão,Corona,Corona Extra Long Neck,355ml,Fortaleza,CE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
380,2026-03-22,13:46:04,Atacadão,Budweiser,Budweiser Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-budweiser-lata-350ml/p,preco_nao_encontrado
381,2026-03-22,13:46:11,Atacadão,Amstel,Amstel Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-amstel-lata-350ml/p,preco_nao_encontrado
382,2026-03-22,13:46:18,Atacadão,Spaten,Spaten Pilsner Long Neck,355ml,Fortaleza,CE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-spaten-355ml/p,preco_nao_encontrado
383,2026-03-22,13:46:26,Atacadão,Itaipava,Itaipava Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-lata-350ml/p,preco_nao_encontrado
384,2026-03-22,13:46:32,Atacadão,Itaipava,Itaipava Garrafa,600ml,Fortaleza,CE,Nordeste,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-garrafa-600ml/p,preco_nao_encontrado
